


      Monthly sea levels for MARSHALL ISLANDS
      ---------------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
       12 2009     0     7440      0.109      2.003      0.978     0.425
        1 2010     0     7440      0.022      2.157      1.009     0.450
        2 2010     0     6720      0.019      2.189      1.042     0.446
        3 2010     0     7440      0.041      2.234      1.147     0.481
        4 2010     0     7200      0.190      2.102      1.144     0.437
        5 2010     0     7440      0.273      2.034      1.115     0.409
        6 2010     0     7200      0.266      2.004      1.074     0.389
        7 2010     0     7440      0.141      2.067      1.056     0.417
        8 2010     0     7440      0.012      2.159      1.086     0.433
        9 2010     0     7200      0.196      2.285      1.175     0.445
       10 2010     0     7440      0.130      2.143      1.111     0.438
       11 2010     0     7200      0.310      2.213      1.176     0.429
       12 2010     0     7440      0.255      2.146      1.107     0.428
        1 2011     0     7440      0.215      2.196      1.167     0.438
        2 2011     0     6720      0.188      2.405      1.237     0.463
        3 2011     0     7440      0.020      2.243      1.128     0.471
        4 2011     0     7200      0.168      2.162      1.104     0.441
        5 2011     0     7440      0.213      2.093      1.109     0.415
        6 2011     0     7200      0.284      2.019      1.095     0.409
        7 2011     0     7440      0.225      2.087      1.110     0.422
        8 2011     0     7440      0.121      2.133      1.099     0.455
        9 2011     0     7200      0.195      2.285      1.159     0.457
       10 2011     0     7440      0.168      2.211      1.214     0.444
       11 2011     0     7200      0.326      2.193      1.147     0.416
       12 2011     0     7440      0.203      2.114      1.131     0.418
        1 2012     0     7440      0.228      2.144      1.139     0.438
        2 2012     0     6960      0.094      2.153      1.141     0.475
        3 2012     0     7440      0.131      2.197      1.195     0.455
        4 2012     0     7200      0.179      2.262      1.196     0.446
        5 2012     0     7440      0.226      2.209      1.172     0.421
        6 2012     0     7200      0.354      2.198      1.195     0.418
        7 2012     0     7440      0.267      2.147      1.148     0.434
        8 2012     0     7440      0.179      2.149      1.127     0.461
        9 2012     0     7200      0.174      2.102      1.116     0.457
       10 2012     0     7440      0.111      2.157      1.101     0.452
       11 2012     0     7200      0.151      2.185      1.120     0.439
       12 2012  1696     5744      0.138      2.135      1.103     0.441
        1 2013     0     7440      0.163      2.170      1.112     0.441
        2 2013     0     6720      0.121      2.058      1.066     0.446
        3 2013     0     7440      0.188      2.147      1.139     0.470
        4 2013     0     7200      0.106      2.134      1.094     0.456
        5 2013     0     7440      0.166      2.118      1.094     0.432
        6 2013     0     7200      0.071      2.090      1.081     0.426
        7 2013     0     7440      0.092      2.151      1.046     0.427
        8 2013     0     7440      0.082      2.174      1.066     0.450
        9 2013     0     7200      0.211      2.085      1.110     0.444
       10 2013     0     7440      0.224      2.044      1.123     0.444
       11 2013     0     7200      0.258      2.181      1.176     0.445
       12 2013     0     7440      0.106      2.153      1.077     0.454
        1 2014     0     7440      0.116      2.185      1.161     0.468
        2 2014     0     6720      0.197      2.309      1.171     0.454
        3 2014     0     7440      0.126      2.246      1.134     0.477
        4 2014     0     7200      0.163      1.973      1.064     0.433
        5 2014     0     7440      0.145      2.000      1.023     0.424
        6 2014     0     7200      0.198      2.039      1.044     0.426
        7 2014     0     7440      0.074      2.109      1.038     0.439
        8 2014     0     7440      0.058      2.121      1.042     0.441
        9 2014     0     7200      0.071      2.133      1.098     0.466
       10 2014     0     7440      0.176      2.132      1.099     0.458
       11 2014     0     7200      0.121      2.057      1.021     0.450
       12 2014     0     7440      0.049      2.062      0.991     0.451
        1 2015     0     7440      0.021      2.154      1.053     0.451
        2 2015     0     6720      0.071      2.229      1.089     0.464
        3 2015     0     7440     -0.063      2.166      1.078     0.487
        4 2015     0     7200      0.048      2.107      1.056     0.473
        5 2015     0     7440      0.131      2.007      0.999     0.444
        6 2015     0     7200      0.127      1.910      0.965     0.438
        7 2015     0     7440      0.017      1.955      0.898     0.439
        8 2015     0     7440     -0.081      1.979      0.897     0.464
        9 2015     0     7200     -0.053      1.999      0.917     0.465
