


      Monthly sea levels for SAMOA
      ----------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        9 2019     0     7200      0.262      1.697      1.011     0.317
       10 2019     0     7440      0.361      1.731      0.996     0.307
       11 2019     0     7200      0.401      1.693      1.004     0.299
       12 2019     0     7440      0.393      1.518      0.960     0.285
        1 2020   256     7184      0.355      1.549      0.936     0.285
        2 2020     0     6960      0.280      1.635      0.921     0.301
        3 2020     0     7440      0.215      1.695      0.934     0.307
        4 2020     0     7200      0.340      1.786      1.030     0.300
        5 2020     0     7440      0.456      1.758      1.068     0.292
        6 2020     0     7200      0.457      1.702      1.023     0.296
        7 2020     0     7440      0.418      1.589      0.995     0.295
        8 2020     0     7440      0.289      1.585      0.942     0.302
        9 2020     0     7200      0.301      1.648      0.956     0.304
       10 2020  1360     6080      0.309      1.701      0.981     0.313
       11 2020  4345     2855      0.539      1.422      0.951     0.242
       12 2020   639     6801      0.410      1.687      1.003     0.279
        1 2021     0     7440      0.452      1.701      1.058     0.289
        2 2021     2     6718      0.496      1.714      1.084     0.292
        3 2021    22     7418      0.503      1.813      1.099     0.315
        4 2021     9     7191      0.432      1.753      1.098     0.301
        5 2021   362     7078      0.419      1.770      1.060     0.296
        6 2021    14     7186      0.340      1.634      1.007     0.292
        7 2021     2     7438      0.397      1.644      0.993     0.282
        8 2021     3     7437      0.407      1.612      0.977     0.277
        9 2021     0     7200      0.420      1.585      0.998     0.287
       10 2021     0     7440      0.457      1.684      1.017     0.299
       11 2021     1     7199      0.377      1.657      0.998     0.297
       12 2021     1     7439      0.352      1.730      1.011     0.305
        1 2022     0     7440      0.290      1.758      1.008     0.310
        2 2022     0     6720      0.289      1.680      0.959     0.289
        3 2022     4     7436      0.296      1.643      0.979     0.311
        4 2022     0     7200      0.429      1.692      1.029     0.293
        5 2022     1     7439      0.416      1.621      1.009     0.284
        6 2022    38     7162      0.378      1.672      1.020     0.286
        7 2022     0     7440      0.336      1.709      1.006     0.281
        8 2022     1     7439      0.317      1.704      0.986     0.294
        9 2022     0     7200      0.351      1.659      0.974     0.293
       10 2022     2     7438      0.371      1.624      0.981     0.290
       11 2022     0     7200      0.343      1.594      0.951     0.297
       12 2022     0     7440      0.296      1.629      0.963     0.296
        1 2023   365     7075      0.270      1.673      0.957     0.294
        2 2023  3262     3458      0.519      1.432      0.967     0.246
      Totals   88768  2547632

      Mean sea level =  0.835  (Average monthly means = 0.835)

      Maximum recorded level of  1.841 metres at 0606 hours 20/02/2019
      Minimum recorded level of -0.381 metres at 2254 hours 27/02/2010
      Standard deviation of the observations =  0.3212 metres 
      Skewness                               =  0.0175
