


      Monthly sea levels for VANUATU
      ------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        9 2022  1027     6173      0.259      1.640      1.049     0.315
       10 2022   455     6985      0.354      1.692      1.049     0.309
       11 2022     1     7199      0.232      1.701      1.031     0.312
       12 2022     0     7440      0.236      1.737      1.105     0.306
        1 2023     0     7440      0.095      1.759      1.085     0.319
        2 2023     0     6720      0.207      1.723      1.090     0.315
      Totals  104603  2539237

      Mean sea level =  0.888  (Average monthly means = 0.889)

      Maximum recorded level of  1.872 metres at 0854 hours 15/01/2022
      Minimum recorded level of -0.771 metres at 0924 hours 15/01/2022
      Standard deviation of the observations =  0.3192 metres 
      Skewness                               = -0.2011
