


      Monthly sea levels for NAURU
      ----------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
       10 2007     0     7440      0.302      2.703      1.396     0.483
       11 2007     0     7200      0.419      2.698      1.418     0.457
       12 2007     0     7440      0.362      2.472      1.402     0.436
        1 2008     0     7440      0.432      2.557      1.386     0.442
        2 2008     0     6960      0.318      2.461      1.322     0.484
        3 2008     0     7440      0.299      2.467      1.350     0.476
        4 2008     0     7200      0.360      2.500      1.352     0.467
        5 2008     0     7440      0.369      2.611      1.387     0.456
        6 2008     0     7200      0.381      2.443      1.362     0.435
        7 2008     0     7440      0.332      2.481      1.362     0.459
        8 2008     0     7440      0.340      2.506      1.362     0.491
        9 2008     0     7200      0.392      2.438      1.369     0.491
       10 2008     0     7440      0.421      2.527      1.374     0.463
       11 2008     0     7200      0.347      2.556      1.361     0.447
       12 2008     0     7440      0.300      2.628      1.386     0.457
        1 2009     0     7440      0.443      2.616      1.433     0.448
        2 2009     0     6720      0.325      2.619      1.414     0.477
        3 2009     0     7440      0.389      2.478      1.428     0.473
        4 2009     0     7200      0.487      2.470      1.445     0.453
        5 2009     0     7440      0.456      2.454      1.444     0.420
        6 2009     0     7200      0.434      2.539      1.394     0.440
        7 2009     0     7440      0.420      2.702      1.474     0.453
        8 2009     0     7440      0.378      2.665      1.490     0.466
        9 2009     0     7200      0.516      2.653      1.552     0.486
       10 2009     0     7440      0.554      2.673      1.568     0.485
       11 2009     0     7200      0.577      2.615      1.513     0.457
       12 2009     0     7440      0.452      2.675      1.542     0.455
        1 2010     0     7440      0.289      2.742      1.474     0.488
        2 2010     0     6720      0.217      2.670      1.386     0.486
        3 2010   240     7200      0.193      2.562      1.360     0.517
        4 2010     0     7200      0.371      2.389      1.340     0.474
        5 2010     0     7440      0.414      2.361      1.326     0.439
        6 2010     0     7200      0.382      2.367      1.306     0.439
        7 2010     0     7440      0.354      2.496      1.332     0.452
        8 2010     0     7440      0.182      2.543      1.329     0.475
        9 2010     0     7200      0.234      2.524      1.346     0.495
       10 2010     0     7440      0.339      2.562      1.403     0.477
       11 2010   278     6922      0.385      2.533      1.404     0.470
       12 2010     0     7440      0.422      2.636      1.385     0.452
        1 2011     0     7440      0.356      2.714      1.423     0.471
        2 2011     0     6720      0.317      2.702      1.435     0.498
        3 2011     0     7440      0.291      2.604      1.432     0.499
        4 2011     0     7200      0.440      2.658      1.442     0.465
        5 2011     0     7440      0.519      2.555      1.438     0.448
        6 2011     0     7200      0.421      2.424      1.411     0.447
        7 2011     0     7440      0.465      2.572      1.427     0.470
        8 2011     0     7440      0.355      2.658      1.462     0.501
        9 2011     0     7200      0.330      2.644      1.406     0.497
       10 2011     0     7440      0.383      2.671      1.434     0.473
       11 2011     0     7200      0.396      2.641      1.428     0.463
       12 2011   240     7200      0.405      2.604      1.399     0.453
        1 2012     0     7440      0.395      2.554      1.432     0.473
        2 2012     0     6960      0.393      2.593      1.432     0.499
        3 2012     0     7440      0.311      2.559      1.434     0.479
        4 2012     0     7200      0.496      2.745      1.493     0.472
        5 2012     0     7440      0.452      2.712      1.484     0.457
        6 2012     0     7200      0.438      2.698      1.480     0.451
        7 2012     0     7440      0.521      2.658      1.498     0.466
        8 2012     0     7440      0.478      2.716      1.506     0.491
        9 2012     0     7200      0.493      2.565      1.490     0.490
       10 2012     0     7440      0.473      2.731      1.519     0.481
       11 2012     0     7200      0.350      2.698      1.466     0.464
       12 2012     0     7440      0.406      2.679      1.479     0.467
        1 2013     0     7440      0.281      2.646      1.476     0.488
        2 2013     0     6720      0.367      2.691      1.452     0.503
        3 2013     0     7440      0.337      2.515      1.403     0.507
        4 2013     0     7200      0.367      2.564      1.409     0.481
        5 2013     0     7440      0.390      2.583      1.403     0.457
        6 2013     0     7200      0.319      2.622      1.418     0.458
        7 2013  1700     5740      0.359      2.629      1.416     0.475
        8 2013   508     6932      0.398      2.633      1.427     0.479
        9 2013     0     7200      0.430      2.437      1.432     0.474
       10 2013     0     7440      0.427      2.627      1.481     0.488
       11 2013     0     7200      0.503      2.646      1.481     0.472
       12 2013     0     7440      0.413      2.688      1.443     0.479
        1 2014     0     7440      0.391      2.825      1.600     0.507
        2 2014     0     6720      0.572      2.917      1.720     0.506
        3 2014     0     7440      0.573      2.902      1.676     0.532
        4 2014     0     7200      0.616      2.758      1.582     0.479
        5 2014     0     7440      0.527      2.709      1.504     0.459
        6 2014  2865     4335      0.451      2.598      1.465     0.446
        7 2014  7440        0
        8 2014  7440        0
        9 2014   711     6489      0.414      2.723      1.563     0.501
       10 2014     0     7440      0.603      2.749      1.654     0.479
       11 2014     0     7200      0.587      2.693      1.579     0.475
       12 2014     0     7440      0.640      2.972      1.619     0.457
        1 2015  2929     4511      0.490      2.827      1.648     0.448
        2 2015  1593     5127      0.533      2.836      1.632     0.436
        3 2015  1422     6018      0.534      2.843      1.657     0.492
        4 2015     0     7200      0.574      2.707      1.573     0.470
        5 2015   735     6705      0.584      2.640      1.538     0.459
        6 2015  1299     5901      0.494      2.495      1.449     0.460
        7 2015   798     6642      0.660      2.835      1.600     0.439
        8 2015   307     7133      0.460      2.723      1.527     0.466
        9 2015    62     7138      0.452      2.661      1.534     0.486
       10 2015  1557     5883      0.382      2.653      1.522     0.467
       11 2015   751     6449      0.499      2.567      1.462     0.447
       12 2015   504     6936      0.598      2.833      1.524     0.406
        1 2016  1685     5755      0.439      2.465      1.388     0.432
        2 2016     0     6960      0.263      2.539      1.340     0.487
        3 2016     0     7440      0.163      2.527      1.309     0.483
        4 2016     0     7200      0.256      2.599      1.288     0.477
        5 2016   472     6968      0.256      2.472      1.280     0.462
        6 2016     0     7200      0.323      2.445      1.341     0.465
        7 2016     0     7440      0.386      2.441      1.385     0.473
        8 2016     0     7440      0.438      2.532      1.417     0.479
        9 2016     0     7200      0.323      2.525      1.419     0.488
       10 2016     0     7440      0.358      2.626      1.412     0.495
       11 2016     0     7200      0.371      2.683      1.437     0.472
       12 2016     0     7440      0.408      2.679      1.474     0.474
        1 2017   289     7151      0.408      2.664      1.488     0.482
        2 2017     0     6720      0.381      2.606      1.462     0.488
        3 2017     0     7440      0.427      2.531      1.416     0.506
        4 2017     0     7200      0.414      2.607      1.437     0.483
        5 2017     0     7440      0.340      2.591      1.409     0.470
        6 2017     0     7200      0.402      2.557      1.389     0.456
        7 2017     0     7440      0.423      2.578      1.417     0.445
        8 2017     0     7440      0.406      2.509      1.422     0.451
        9 2017     0     7200      0.381      2.504      1.393     0.481
       10 2017     0     7440      0.391      2.433      1.400     0.484
       11 2017     0     7200      0.437      2.657      1.495     0.482
       12 2017     0     7440      0.424      2.750      1.558     0.482
        1 2018     0     7440      0.413      2.726      1.466     0.498
        2 2018     0     6720      0.375      2.703      1.547     0.482
        3 2018     0     7440      0.443      2.710      1.534     0.518
        4 2018     0     7200      0.523      2.573      1.514     0.494
        5 2018  7345       95      0.688      2.223      1.605     0.471
        6 2018  2677     4523      0.461      2.619      1.455     0.492
        7 2018     0     7440      0.467      2.690      1.491     0.460
        8 2018     0     7440      0.504      2.761      1.543     0.476
        9 2018     0     7200      0.477      2.719      1.585     0.495
       10 2018     0     7440      0.507      2.671      1.578     0.496
       11 2018     0     7200      0.574      2.726      1.602     0.483
       12 2018     0     7440      0.520      2.655      1.551     0.464
        1 2019     0     7440      0.442      2.769      1.559     0.472
        2 2019     0     6720      0.396      2.756      1.532     0.497
        3 2019     0     7440      0.340      2.665      1.488     0.488
        4 2019     0     7200      0.460      2.566      1.484     0.488
        5 2019     0     7440      0.398      2.522      1.475     0.469
