


      Monthly sea levels for COOK ISLANDS
      -----------------------------------

      Mth Year  Gaps     Good     Minimum    Maximum     Mean     St Devn
        9 2002     0     7200     -0.063      0.901      0.487     0.208
       10 2002     0     7440      0.140      1.107      0.600     0.202
       11 2002     0     7200      0.134      1.090      0.617     0.205
       12 2002     0     7440      0.150      1.074      0.564     0.206
        1 2003     0     7440      0.199      0.976      0.600     0.198
        2 2003     0     6720      0.121      1.035      0.597     0.208
        3 2003     0     7440      0.067      1.016      0.544     0.205
        4 2003     0     7200      0.090      1.041      0.558     0.205
        5 2003     0     7440      0.055      1.023      0.511     0.198
        6 2003     0     7200      0.071      0.957      0.530     0.201
        7 2003     0     7440      0.141      1.001      0.539     0.199
        8 2003     0     7440      0.180      1.011      0.573     0.202
        9 2003     0     7200      0.113      1.002      0.551     0.205
       10 2003     0     7440      0.074      1.078      0.546     0.212
       11 2003     0     7200      0.093      1.033      0.567     0.199
       12 2003     0     7440      0.197      1.067      0.595     0.196
        1 2004     0     7440      0.168      1.050      0.606     0.199
        2 2004     0     6960      0.213      1.006      0.586     0.198
        3 2004     0     7440      0.208      1.037      0.604     0.192
        4 2004     0     7200      0.158      1.074      0.574     0.198
        5 2004     0     7440      0.099      1.022      0.579     0.194
        6 2004     0     7200      0.132      0.966      0.508     0.198
        7 2004     0     7440      0.088      0.979      0.492     0.200
        8 2004     0     7440      0.150      0.996      0.555     0.202
        9 2004     0     7200      0.134      0.987      0.558     0.205
       10 2004     0     7440      0.121      0.999      0.553     0.205
       11 2004     0     7200      0.047      0.942      0.504     0.197
       12 2004     0     7440      0.056      0.933      0.516     0.195
        1 2005     0     7440      0.120      1.007      0.569     0.204
        2 2005     0     6720      0.139      1.382      0.619     0.220
        3 2005     0     7440      0.116      1.107      0.596     0.209
        4 2005     0     7200      0.195      1.088      0.660     0.205
        5 2005     0     7440      0.009      0.909      0.506     0.199
        6 2005     0     7200      0.069      0.890      0.465     0.201
        7 2005     0     7440      0.185      1.054      0.558     0.204
        8 2005   292     7148      0.131      1.032      0.543     0.201
        9 2005     0     7200      0.124      1.008      0.558     0.200
       10 2005     0     7440      0.132      1.059      0.571     0.205
       11 2005     0     7200      0.218      1.038      0.625     0.198
       12 2005     0     7440      0.161      0.994      0.547     0.198
        1 2006     0     7440      0.130      1.235      0.617     0.213
        2 2006     0     6720      0.276      1.202      0.727     0.200
        3 2006     0     7440      0.212      1.198      0.674     0.215
        4 2006     0     7200      0.213      1.143      0.684     0.205
        5 2006     0     7440      0.249      1.073      0.684     0.194
        6 2006     0     7200      0.255      1.040      0.656     0.187
        7 2006     0     7440      0.259      1.098      0.656     0.192
        8 2006     0     7440      0.147      1.040      0.620     0.198
        9 2006     0     7200      0.159      1.120      0.639     0.203
       10 2006     0     7440      0.108      1.108      0.570     0.211
       11 2006     0     7200      0.077      1.002      0.581     0.207
       12 2006     0     7440      0.284      1.134      0.725     0.202
        1 2007     0     7440      0.381      1.179      0.763     0.197
        2 2007     0     6720      0.231      1.169      0.687     0.204
        3 2007     0     7440      0.151      1.129      0.659     0.201
        4 2007     0     7200      0.185      1.182      0.613     0.206
        5 2007     0     7440      0.210      1.129      0.640     0.195
        6 2007     0     7200      0.224      1.028      0.591     0.193
        7 2007     0     7440      0.141      0.954      0.539     0.196
        8 2007     0     7440      0.229      1.083      0.624     0.203
        9 2007     0     7200      0.140      1.124      0.626     0.209
       10 2007     0     7440      0.152      1.186      0.618     0.210
       11 2007     0     7200      0.245      1.260      0.690     0.206
       12 2007     0     7440      0.211      1.181      0.663     0.206
        1 2008     0     7440      0.195      1.169      0.621     0.203
        2 2008     0     6960      0.214      1.052      0.623     0.205
        3 2008     0     7440      0.191      1.112      0.638     0.201
        4 2008     0     7200      0.223      1.157      0.651     0.196
        5 2008     0     7440      0.217      1.158      0.674     0.198
        6 2008     0     7200      0.206      1.112      0.639     0.204
        7 2008     0     7440      0.175      1.010      0.590     0.203
        8 2008     0     7440      0.124      0.979      0.565     0.206
        9 2008     0     7200      0.188      1.071      0.626     0.205
       10 2008     0     7440      0.213      1.145      0.654     0.203
       11 2008     0     7200      0.191      1.160      0.640     0.203
       12 2008     0     7440      0.187      1.116      0.648     0.202
        1 2009     0     7440      0.255      1.160      0.667     0.204
        2 2009     0     6720      0.241      1.146      0.687     0.211
        3 2009     0     7440      0.228      1.144      0.710     0.214
        4 2009     0     7200      0.166      1.098      0.610     0.210
        5 2009     0     7440      0.092      0.994      0.548     0.208
        6 2009     0     7200      0.068      1.060      0.576     0.209
        7 2009     0     7440      0.174      1.124      0.613     0.205
        8 2009     0     7440      0.224      1.107      0.603     0.204
        9 2009     0     7200      0.217      1.065      0.623     0.205
       10 2009     0     7440      0.196      1.072      0.611     0.200
       11 2009     0     7200      0.142      1.011      0.547     0.203
       12 2009     0     7440      0.136      1.086      0.645     0.212
        1 2010     0     7440      0.250      1.185      0.691     0.215
